shipment_id,Time,step_index,scenario_name,Front_Top,Front_Middle,Front_Bottom,Middle_Top,Middle_Middle,Middle_Bottom,Rear_Top,Rear_Middle,Rear_Bottom,sconf,coverage_time,ambient_temp,door_open,speed_kmh,cooling_state,true_core_temp,cooling_effectiveness,risk_level,y_next_60_R2,eta_to_R2_60
SYN_SHIP_001,2026-06-02 04:50:00,125,NORMAL,2.375,1.468,1.591,2.481,1.737,1.375,2.565,1.968,1.66,1.0,1.0,21.15,0,76.1,NORMAL,1.711,0.994,0.0,0.0,
SYN_SHIP_001,2026-06-02 05:00:00,126,NORMAL,2.242,1.599,1.522,2.426,1.793,1.492,2.776,1.874,1.82,1.0,1.0,20.7,0,83.1,NORMAL,1.747,0.975,0.0,0.0,
SYN_SHIP_001,2026-06-02 05:10:00,127,NORMAL,2.354,1.688,1.448,2.5,1.69,1.585,2.622,1.922,1.764,1.0,1.0,20.78,0,72.4,NORMAL,1.74,0.946,0.0,0.0,
SYN_SHIP_001,2026-06-02 05:20:00,128,NORMAL,2.455,1.654,1.563,2.433,1.7,1.406,2.685,1.96,1.855,1.0,1.0,19.81,0,79.8,NORMAL,1.72,0.962,0.0,0.0,
SYN_SHIP_001,2026-06-02 05:30:00,129,NORMAL,2.374,1.702,1.493,2.423,1.619,1.459,2.684,1.952,1.697,1.0,1.0,20.55,0,74.4,NORMAL,1.693,0.965,0.0,0.0,
SYN_SHIP_001,2026-06-02 05:40:00,130,NORMAL,2.052,1.507,1.437,2.268,1.673,1.568,2.457,1.84,1.777,1.0,1.0,20.2,0,79.9,NORMAL,1.667,0.967,0.0,0.0,
SYN_SHIP_001,2026-06-02 05:50:00,131,NORMAL,2.237,1.648,1.298,2.266,1.7,1.38,2.588,1.948,1.699,1.0,1.0,19.88,0,76.0,NORMAL,1.668,0.971,0.0,0.0,
SYN_SHIP_001,2026-06-02 06:00:00,132,NORMAL,2.28,1.694,1.446,2.346,1.626,1.426,2.54,1.926,1.614,1.0,1.0,19.6,0,70.7,NORMAL,1.676,0.939,0.0,0.0,
SYN_SHIP_001,2026-06-02 06:10:00,133,NORMAL,2.224,1.622,1.406,2.455,1.611,1.484,2.727,1.678,1.727,1.0,1.0,19.75,0,80.7,NORMAL,1.68,0.932,0.0,0.0,
SYN_SHIP_001,2026-06-02 06:20:00,134,NORMAL,2.318,1.766,1.488,2.398,1.702,1.385,2.496,2.011,1.795,1.0,1.0,19.93,0,83.8,NORMAL,1.687,0.989,0.0,0.0,
SYN_SHIP_001,2026-06-02 06:30:00,135,NORMAL,2.358,1.81,1.269,2.367,1.606,1.396,2.523,1.848,1.645,1.0,1.0,19.29,0,75.7,NORMAL,1.704,0.965,0.0,0.0,
SYN_SHIP_001,2026-06-02 06:40:00,136,NORMAL,2.322,1.737,1.593,2.489,1.72,1.523,2.542,1.893,1.76,1.0,1.0,19.97,0,74.9,NORMAL,1.694,0.923,0.0,0.0,
SYN_SHIP_001,2026-06-02 06:50:00,137,NORMAL,2.375,1.752,1.405,2.476,1.738,1.26,2.72,1.883,1.767,1.0,1.0,19.21,0,71.2,NORMAL,1.699,0.997,0.0,0.0,
SYN_SHIP_001,2026-06-02 07:00:00,138,NORMAL,2.246,1.711,1.375,2.461,1.752,1.544,2.607,1.852,1.594,1.0,1.0,19.06,0,65.8,NORMAL,1.675,0.959,0.0,0.0,
SYN_SHIP_001,2026-06-02 07:10:00,139,NORMAL,2.35,1.429,1.295,2.174,1.635,1.385,2.542,1.903,1.6,1.0,1.0,19.59,0,82.8,NORMAL,1.676,0.941,0.0,0.0,
SYN_SHIP_001,2026-06-02 07:20:00,140,NORMAL,2.208,1.582,1.446,2.301,1.727,1.222,2.602,1.827,1.64,1.0,1.0,18.5,0,79.2,NORMAL,1.663,0.993,0.0,0.0,
SYN_SHIP_001,2026-06-02 07:30:00,141,NORMAL,2.253,1.463,1.175,2.325,1.556,1.256,2.453,1.782,1.609,1.0,1.0,18.68,0,85.0,NORMAL,1.634,0.952,0.0,0.0,
SYN_SHIP_001,2026-06-02 07:40:00,142,NORMAL,2.25,1.563,1.4,2.252,1.554,1.432,2.498,1.71,1.628,1.0,1.0,18.7,0,66.4,NORMAL,1.602,0.995,0.0,0.0,
SYN_SHIP_001,2026-06-02 07:50:00,143,NORMAL,2.123,1.464,1.331,2.224,1.661,1.428,2.356,1.937,1.712,1.0,1.0,18.73,0,68.2,NORMAL,1.607,0.966,0.0,0.0,
SYN_SHIP_001,2026-06-02 08:00:00,144,NORMAL,2.138,1.679,1.371,2.217,1.524,1.437,2.429,1.823,1.653,1.0,1.0,18.36,0,77.9,NORMAL,1.592,0.987,0.0,0.0,
SYN_SHIP_001,2026-06-02 08:10:00,145,NORMAL,2.138,1.564,1.523,2.294,1.595,1.312,2.521,1.725,1.731,1.0,1.0,19.16,0,83.2,NORMAL,1.597,0.954,0.0,0.0,
SYN_SHIP_001,2026-06-02 08:20:00,146,NORMAL,2.258,1.411,1.328,2.309,1.66,1.383,2.551,1.847,1.62,1.0,1.0,17.93,0,81.6,NORMAL,1.614,0.926,0.0,0.0,
SYN_SHIP_001,2026-06-02 08:30:00,147,NORMAL,2.106,1.497,1.404,2.165,1.481,1.358,2.5,1.64,1.521,1.0,1.0,18.29,0,79.4,NORMAL,1.574,0.97,0.0,0.0,
SYN_SHIP_001,2026-06-02 08:40:00,148,NORMAL,2.209,1.516,1.237,2.267,1.649,1.358,2.546,1.772,1.723,1.0,1.0,17.8,0,84.0,NORMAL,1.573,0.97,0.0,0.0,
SYN_SHIP_001,2026-06-02 08:50:00,149,NORMAL,2.415,1.513,1.387,2.23,1.73,1.349,2.517,1.834,1.688,1.0,1.0,18.09,0,65.9,NORMAL,1.589,0.993,0.0,0.0,
SYN_SHIP_001,2026-06-02 09:00:00,150,NORMAL,2.137,1.554,1.469,2.29,1.563,1.313,2.593,1.821,1.738,1.0,1.0,18.09,0,67.3,NORMAL,1.6,0.99,0.0,0.0,
SYN_SHIP_001,2026-06-02 09:10:00,151,NORMAL,2.36,1.62,1.228,2.354,1.648,1.431,2.557,1.829,1.725,1.0,1.0,17.91,0,84.6,NORMAL,1.618,0.946,0.0,0.0,
SYN_SHIP_001,2026-06-02 09:20:00,152,NORMAL,2.163,1.499,1.367,2.229,1.395,1.261,2.515,1.787,1.696,1.0,1.0,18.05,0,69.1,NORMAL,1.597,0.953,0.0,0.0,
SYN_SHIP_001,2026-06-02 09:30:00,153,NORMAL,2.222,1.586,1.391,2.123,1.598,1.379,2.6,1.801,1.552,1.0,1.0,18.23,0,68.2,NORMAL,1.575,0.99,0.0,0.0,
SYN_SHIP_001,2026-06-02 09:40:00,154,NORMAL,2.194,1.676,1.341,2.214,1.476,1.547,2.412,1.711,1.692,1.0,1.0,17.81,0,71.2,NORMAL,1.585,0.971,0.0,0.0,
SYN_SHIP_001,2026-06-02 09:50:00,155,NORMAL,2.16,1.552,1.252,2.394,1.35,1.373,2.596,1.769,1.613,1.0,1.0,17.86,0,80.9,NORMAL,1.593,0.969,0.0,0.0,
SYN_SHIP_001,2026-06-02 10:00:00,156,NORMAL,2.255,1.487,1.266,2.192,1.64,1.361,2.551,1.747,1.673,1.0,1.0,18.55,0,77.2,NORMAL,1.596,0.944,0.0,0.0,
SYN_SHIP_001,2026-06-02 10:10:00,157,NORMAL,2.204,1.653,1.334,2.39,1.572,1.397,2.431,1.79,1.708,1.0,1.0,18.64,0,82.9,NORMAL,1.577,0.945,0.0,0.0,
SYN_SHIP_001,2026-06-02 10:20:00,158,NORMAL,2.15,1.517,1.368,2.33,1.627,1.415,2.435,1.636,1.604,1.0,1.0,18.99,0,80.6,NORMAL,1.58,0.993,0.0,0.0,
SYN_SHIP_001,2026-06-02 10:30:00,159,NORMAL,2.142,1.511,1.364,2.451,1.477,1.3,2.606,1.899,1.704,1.0,1.0,18.55,0,66.6,NORMAL,1.605,0.998,0.0,0.0,
SYN_SHIP_001,2026-06-02 10:40:00,160,NORMAL,2.055,1.527,1.4,2.311,1.626,1.514,2.433,1.753,1.69,1.0,1.0,18.21,0,66.5,NORMAL,1.617,0.944,0.0,0.0,
SYN_SHIP_001,2026-06-02 10:50:00,161,NORMAL,2.067,1.587,1.373,2.16,1.617,1.545,2.54,1.83,1.744,1.0,1.0,18.14,0,81.1,NORMAL,1.622,0.944,0.0,0.0,
SYN_SHIP_001,2026-06-02 11:00:00,162,NORMAL,2.144,1.485,1.37,2.277,1.568,1.271,2.572,1.852,1.742,1.0,1.0,18.08,0,76.5,NORMAL,1.616,0.964,0.0,0.0,
SYN_SHIP_001,2026-06-02 11:10:00,163,NORMAL,2.257,1.489,1.448,2.302,1.613,1.434,2.57,1.893,1.687,1.0,1.0,18.94,0,75.5,NORMAL,1.61,0.955,0.0,0.0,
SYN_SHIP_001,2026-06-02 11:20:00,164,NORMAL,2.184,1.482,1.212,2.325,1.653,1.318,2.55,1.797,1.513,1.0,1.0,18.31,0,67.9,NORMAL,1.63,0.958,0.0,0.0,
SYN_SHIP_001,2026-06-02 11:30:00,165,NORMAL,2.189,1.695,1.441,2.422,1.75,1.425,2.535,1.868,1.559,1.0,1.0,18.74,0,66.3,NORMAL,1.62,0.967,0.0,0.0,
SYN_SHIP_001,2026-06-02 11:40:00,166,NORMAL,2.242,1.624,1.321,2.311,1.533,1.408,2.558,1.739,1.683,1.0,1.0,18.59,0,84.4,NORMAL,1.625,0.936,0.0,0.0,
SYN_SHIP_001,2026-06-02 11:50:00,167,NORMAL,2.291,1.545,1.371,2.324,1.481,1.383,2.5,1.93,1.522,1.0,1.0,19.17,0,67.8,NORMAL,1.595,0.947,0.0,0.0,
SYN_SHIP_001,2026-06-02 12:00:00,168,NORMAL,2.332,1.445,1.355,2.303,1.729,1.465,2.497,1.859,1.641,1.0,1.0,17.99,0,65.3,NORMAL,1.61,0.947,0.0,0.0,
SYN_SHIP_001,2026-06-02 12:10:00,169,NORMAL,2.228,1.472,1.4,2.139,1.471,1.246,2.568,1.837,1.609,1.0,1.0,18.67,0,69.7,NORMAL,1.61,0.979,0.0,0.0,
SYN_SHIP_001,2026-06-02 12:20:00,170,NORMAL,2.275,1.468,1.224,2.419,1.536,1.387,2.518,1.784,1.567,1.0,1.0,19.45,0,68.1,NORMAL,1.616,0.986,0.0,0.0,
SYN_SHIP_001,2026-06-02 12:30:00,171,NORMAL,2.219,1.694,1.37,2.297,1.495,1.361,2.468,1.673,1.707,1.0,1.0,19.19,0,72.1,NORMAL,1.616,0.956,0.0,0.0,
SYN_SHIP_001,2026-06-02 12:40:00,172,NORMAL,2.105,1.608,1.504,2.314,1.528,1.579,2.528,1.869,1.71,1.0,1.0,19.19,0,81.4,NORMAL,1.657,0.923,0.0,0.0,
SYN_SHIP_001,2026-06-02 12:50:00,173,NORMAL,2.316,1.541,1.372,2.433,1.778,1.524,2.549,1.888,1.739,1.0,1.0,20.13,0,78.9,NORMAL,1.649,0.966,0.0,0.0,
SYN_SHIP_001,2026-06-02 13:00:00,174,NORMAL,2.278,1.583,1.438,2.331,1.576,1.637,2.648,2.044,1.664,1.0,1.0,19.13,0,71.4,NORMAL,1.685,0.98,0.0,0.0,
SYN_SHIP_001,2026-06-02 13:10:00,175,NORMAL,2.395,1.644,1.489,2.435,1.487,1.409,2.633,1.871,1.628,1.0,1.0,19.72,0,83.2,NORMAL,1.687,0.999,0.0,0.0,
SYN_SHIP_001,2026-06-02 13:20:00,176,NORMAL,2.189,1.485,1.359,2.344,1.723,1.387,2.688,1.844,1.62,1.0,1.0,19.6,0,66.6,NORMAL,1.67,0.943,0.0,0.0,
SYN_SHIP_001,2026-06-02 13:30:00,177,NORMAL,2.255,1.446,1.428,2.264,1.639,1.439,2.43,1.863,1.748,1.0,1.0,18.89,0,71.8,NORMAL,1.646,0.933,0.0,0.0,
SYN_SHIP_001,2026-06-02 13:40:00,178,NORMAL,2.301,1.603,1.405,2.412,1.589,1.532,2.684,1.85,1.693,1.0,1.0,20.21,0,78.2,NORMAL,1.637,0.946,0.0,0.0,
SYN_SHIP_001,2026-06-02 13:50:00,179,NORMAL,2.271,1.42,1.436,2.456,1.558,1.449,2.613,1.762,1.625,1.0,1.0,20.57,0,84.4,NORMAL,1.632,0.958,0.0,0.0,
SYN_SHIP_001,2026-06-02 14:00:00,180,NORMAL,2.281,1.786,1.601,2.296,1.638,1.475,2.622,1.818,1.68,1.0,1.0,20.71,0,67.9,NORMAL,1.68,0.928,0.0,0.0,
SYN_SHIP_001,2026-06-02 14:10:00,181,NORMAL,2.366,1.565,1.655,2.391,1.7,1.601,2.603,1.859,1.713,1.0,1.0,20.1,0,74.0,NORMAL,1.708,0.92,0.0,0.0,
SYN_SHIP_001,2026-06-02 14:20:00,182,NORMAL,2.399,1.617,1.312,2.328,1.745,1.584,2.669,2.087,1.65,1.0,1.0,20.47,0,75.6,NORMAL,1.721,0.995,0.0,0.0,
SYN_SHIP_001,2026-06-02 14:30:00,183,NORMAL,2.326,1.561,1.451,2.323,1.566,1.467,2.663,1.897,1.734,1.0,1.0,19.87,0,65.7,NORMAL,1.685,0.935,0.0,0.0,
SYN_SHIP_001,2026-06-02 14:40:00,184,NORMAL,2.455,1.63,1.465,2.443,1.619,1.391,2.506,1.898,1.726,1.0,1.0,20.75,0,71.1,NORMAL,1.664,0.991,0.0,0.0,
SYN_SHIP_001,2026-06-02 14:50:00,185,NORMAL,2.339,1.667,1.444,2.599,1.497,1.583,2.587,1.967,1.831,1.0,1.0,20.19,0,66.4,NORMAL,1.679,0.948,0.0,0.0,
SYN_SHIP_001,2026-06-02 15:00:00,186,NORMAL,2.18,1.569,1.474,2.35,1.749,1.352,2.45,1.933,1.728,1.0,1.0,20.18,0,69.8,NORMAL,1.653,0.956,0.0,0.0,
SYN_SHIP_001,2026-06-02 15:10:00,187,NORMAL,2.335,1.553,1.602,2.424,1.764,1.548,2.596,1.789,1.652,1.0,1.0,21.29,0,71.7,NORMAL,1.687,0.991,0.0,0.0,
SYN_SHIP_001,2026-06-02 15:20:00,188,NORMAL,2.252,1.592,1.441,2.324,1.696,1.582,2.68,1.993,1.879,1.0,1.0,21.03,0,79.0,NORMAL,1.686,0.944,0.0,0.0,
SYN_SHIP_001,2026-06-02 15:30:00,189,NORMAL,2.354,1.561,1.376,2.432,1.703,1.374,2.651,1.921,1.791,1.0,1.0,21.35,0,79.5,NORMAL,1.694,0.96,0.0,0.0,
SYN_SHIP_001,2026-06-02 15:40:00,190,NORMAL,2.338,1.72,1.46,2.39,1.675,1.517,2.519,1.943,2.007,1.0,1.0,21.05,0,69.3,NORMAL,1.731,0.961,0.0,0.0,
SYN_SHIP_001,2026-06-02 15:50:00,191,NORMAL,2.372,1.561,1.557,2.495,1.679,1.623,2.583,2.016,1.676,1.0,1.0,22.35,0,67.6,NORMAL,1.725,0.958,0.0,0.0,
SYN_SHIP_001,2026-06-02 16:00:00,192,NORMAL,2.443,1.66,1.505,2.413,1.83,1.604,2.644,1.881,1.793,1.0,1.0,21.75,0,75.5,NORMAL,1.725,0.939,0.0,0.0,
SYN_SHIP_001,2026-06-02 16:10:00,193,NORMAL,2.41,1.754,1.551,2.31,1.791,1.632,2.645,1.996,1.845,1.0,1.0,21.21,0,68.2,NORMAL,1.753,0.98,0.0,0.0,
SYN_SHIP_001,2026-06-02 16:20:00,194,NORMAL,2.466,1.697,1.515,2.579,1.692,1.607,2.676,2.016,1.855,1.0,1.0,22.02,0,67.5,NORMAL,1.759,0.928,0.0,0.0,
SYN_SHIP_001,2026-06-02 16:30:00,195,NORMAL,2.358,1.72,1.532,2.479,1.777,1.546,2.655,1.947,1.826,1.0,1.0,22.83,0,76.2,NORMAL,1.745,0.923,0.0,0.0,
SYN_SHIP_001,2026-06-02 16:40:00,196,NORMAL,2.332,1.684,1.519,2.569,1.822,1.617,2.605,2.082,1.717,1.0,1.0,21.65,0,76.7,NORMAL,1.748,0.958,0.0,0.0,
SYN_SHIP_001,2026-06-02 16:50:00,197,NORMAL,2.379,1.723,1.565,2.551,1.824,1.501,2.68,1.933,1.848,1.0,1.0,22.97,0,70.1,NORMAL,1.767,0.961,0.0,0.0,
SYN_SHIP_001,2026-06-02 17:00:00,198,NORMAL,2.506,1.778,1.459,2.619,1.835,1.668,2.72,1.927,1.818,1.0,1.0,22.38,0,79.2,NORMAL,1.789,0.975,0.0,0.0,
SYN_SHIP_001,2026-06-02 17:10:00,199,NORMAL,2.579,1.767,1.469,2.551,1.71,1.448,2.718,2.021,1.934,1.0,1.0,23.76,0,79.7,NORMAL,1.773,0.935,0.0,0.0,
SYN_SHIP_001,2026-06-02 17:20:00,200,NORMAL,2.456,1.834,1.369,2.581,1.694,1.457,2.698,2.074,1.825,1.0,1.0,22.51,0,67.4,NORMAL,1.771,0.971,0.0,0.0,
SYN_SHIP_001,2026-06-02 17:30:00,201,NORMAL,2.505,1.703,1.718,2.63,1.609,1.62,2.681,1.99,1.82,1.0,1.0,23.35,0,82.2,NORMAL,1.793,0.992,0.0,0.0,
SYN_SHIP_001,2026-06-02 17:40:00,202,NORMAL,2.503,1.734,1.602,2.453,1.839,1.607,2.935,1.957,1.883,1.0,1.0,23.52,0,69.0,NORMAL,1.801,0.963,0.0,0.0,
SYN_SHIP_001,2026-06-02 17:50:00,203,NORMAL,2.454,1.923,1.381,2.563,1.863,1.469,2.716,1.904,1.794,1.0,1.0,23.27,0,68.6,NORMAL,1.773,0.983,0.0,0.0,
SYN_SHIP_001,2026-06-02 18:00:00,204,NORMAL,2.483,1.643,1.626,2.571,1.946,1.536,2.806,1.995,1.806,1.0,1.0,23.38,0,83.3,NORMAL,1.788,0.921,0.0,0.0,
SYN_SHIP_001,2026-06-02 18:10:00,205,NORMAL,2.36,1.844,1.494,2.561,1.658,1.681,2.759,1.916,1.853,1.0,1.0,23.4,0,67.1,NORMAL,1.789,0.956,0.0,0.0,
SYN_SHIP_001,2026-06-02 18:20:00,206,NORMAL,2.44,1.666,1.636,2.463,1.886,1.593,2.795,2.008,1.84,1.0,1.0,23.28,0,83.2,NORMAL,1.812,0.951,0.0,0.0,
SYN_SHIP_001,2026-06-02 18:30:00,207,NORMAL,2.521,1.616,1.595,2.647,1.727,1.67,2.744,2.216,1.719,1.0,1.0,24.13,0,70.7,NORMAL,1.806,0.964,0.0,0.0,
SYN_SHIP_001,2026-06-02 18:40:00,208,NORMAL,2.444,1.798,1.54,2.579,1.814,1.579,2.89,2.012,1.889,1.0,1.0,24.1,0,68.6,NORMAL,1.814,0.939,0.0,0.0,
SYN_SHIP_001,2026-06-02 18:50:00,209,NORMAL,2.443,1.683,1.497,2.511,1.689,1.651,3.023,2.085,1.875,1.0,1.0,23.99,0,76.1,NORMAL,1.809,0.973,0.0,0.0,
SYN_SHIP_001,2026-06-02 19:00:00,210,NORMAL,2.557,1.763,1.576,2.594,1.773,1.693,2.927,1.964,1.729,1.0,1.0,24.69,0,76.4,NORMAL,1.815,0.948,0.0,0.0,
SYN_SHIP_001,2026-06-02 19:10:00,211,NORMAL,2.532,1.818,1.604,2.68,1.845,1.579,2.983,2.1,1.817,1.0,1.0,24.83,0,68.7,NORMAL,1.829,0.931,0.0,0.0,
SYN_SHIP_001,2026-06-02 19:20:00,212,NORMAL,2.551,1.83,1.541,2.724,1.957,1.778,2.753,2.023,1.933,1.0,1.0,24.55,0,74.7,NORMAL,1.857,0.992,0.0,0.0,
SYN_SHIP_001,2026-06-02 19:30:00,213,NORMAL,2.646,1.843,1.65,2.628,1.801,1.623,2.895,2.164,1.88,1.0,1.0,24.77,0,67.8,NORMAL,1.865,0.944,0.0,0.0,
SYN_SHIP_001,2026-06-02 19:40:00,214,NORMAL,2.569,1.732,1.638,2.674,1.876,1.712,2.886,2.057,1.847,1.0,1.0,24.92,0,84.0,NORMAL,1.867,0.962,0.0,0.0,
SYN_SHIP_001,2026-06-02 19:50:00,215,NORMAL,2.702,1.856,1.586,2.618,1.82,1.573,3.016,2.028,1.761,1.0,1.0,24.46,0,79.0,NORMAL,1.89,0.959,0.0,0.0,
SYN_SHIP_001,2026-06-02 20:00:00,216,NORMAL,2.581,1.921,1.645,2.738,1.939,1.682,2.864,2.104,2.015,1.0,1.0,25.01,0,83.9,NORMAL,1.891,0.993,0.0,0.0,
SYN_SHIP_001,2026-06-02 20:10:00,217,NORMAL,2.638,1.94,1.653,2.822,1.741,1.817,2.851,2.116,1.898,1.0,1.0,24.52,0,72.0,NORMAL,1.896,0.942,0.0,0.0,
SYN_SHIP_001,2026-06-02 20:20:00,218,NORMAL,2.705,1.884,1.584,2.575,1.774,1.639,2.887,2.099,1.941,1.0,1.0,25.24,0,78.4,NORMAL,1.899,0.95,0.0,0.0,
SYN_SHIP_001,2026-06-02 20:30:00,219,NORMAL,2.673,1.868,1.579,2.722,2.019,1.769,2.838,2.014,1.843,1.0,1.0,24.74,0,73.8,NORMAL,1.913,0.931,0.0,0.0,
SYN_SHIP_001,2026-06-02 20:40:00,220,NORMAL,2.561,1.875,1.636,2.612,1.93,1.698,2.951,2.039,1.858,1.0,1.0,24.97,0,73.5,NORMAL,1.903,0.96,0.0,0.0,
SYN_SHIP_001,2026-06-02 20:50:00,221,NORMAL,2.588,1.858,1.63,2.705,1.955,1.699,2.869,2.058,1.917,1.0,1.0,25.28,0,76.8,NORMAL,1.89,0.987,0.0,0.0,
SYN_SHIP_001,2026-06-02 21:00:00,222,NORMAL,2.489,1.766,1.608,2.775,1.765,1.578,2.948,2.196,1.996,1.0,1.0,24.88,0,70.8,NORMAL,1.911,0.975,0.0,0.0,
SYN_SHIP_001,2026-06-02 21:10:00,223,NORMAL,2.638,2.053,1.657,2.79,1.895,1.786,2.98,2.207,1.875,1.0,1.0,25.0,0,73.9,NORMAL,1.919,0.994,0.0,0.0,
SYN_SHIP_001,2026-06-02 21:20:00,224,NORMAL,2.694,1.766,1.67,2.781,1.85,1.576,2.923,2.221,1.965,1.0,1.0,25.03,0,67.8,NORMAL,1.921,0.927,0.0,0.0,
SYN_SHIP_001,2026-06-02 21:30:00,225,NORMAL,2.608,1.813,1.697,2.764,1.96,1.642,2.982,2.199,1.81,1.0,1.0,25.78,0,66.0,NORMAL,1.931,0.993,0.0,0.0,
SYN_SHIP_001,2026-06-02 21:40:00,226,NORMAL,2.633,1.871,1.731,2.811,1.945,1.762,2.964,2.116,1.856,1.0,1.0,25.94,0,79.7,NORMAL,1.923,0.983,0.0,0.0,
SYN_SHIP_001,2026-06-02 21:50:00,227,NORMAL,2.448,1.837,1.552,2.651,1.848,1.714,2.939,2.094,1.859,1.0,1.0,24.68,0,74.3,NORMAL,1.897,0.973,0.0,0.0,
SYN_SHIP_001,2026-06-02 22:00:00,228,NORMAL,2.658,1.799,1.665,2.746,1.825,1.805,2.944,2.117,1.867,1.0,1.0,25.84,0,71.7,NORMAL,1.904,0.992,0.0,0.0,
SYN_SHIP_001,2026-06-02 22:10:00,229,NORMAL,2.424,1.877,1.621,2.53,1.698,1.718,2.869,1.949,1.908,1.0,1.0,25.26,0,76.9,NORMAL,1.898,0.981,0.0,0.0,
SYN_SHIP_001,2026-06-02 22:20:00,230,NORMAL,2.575,1.829,1.704,2.764,1.962,1.798,2.882,2.125,2.128,1.0,1.0,25.19,0,68.9,NORMAL,1.927,0.978,0.0,0.0,
SYN_SHIP_001,2026-06-02 22:30:00,231,NORMAL,2.597,1.798,1.763,2.846,1.859,1.656,2.851,2.138,1.863,1.0,1.0,25.7,0,75.6,NORMAL,1.93,0.973,0.0,0.0,
SYN_SHIP_001,2026-06-02 22:40:00,232,NORMAL,2.562,1.829,1.602,2.667,1.931,1.773,2.882,2.103,1.995,1.0,1.0,25.22,0,78.7,NORMAL,1.92,0.947,0.0,0.0,
SYN_SHIP_001,2026-06-02 22:50:00,233,NORMAL,2.576,1.819,1.699,2.755,1.857,1.773,2.886,2.056,2.146,1.0,1.0,25.19,0,84.4,NORMAL,1.92,0.956,0.0,0.0,
SYN_SHIP_001,2026-06-02 23:00:00,234,NORMAL,2.594,1.707,1.696,2.721,1.87,1.746,3.11,2.166,1.972,1.0,1.0,25.26,0,78.6,NORMAL,1.925,0.993,0.0,0.0,
SYN_SHIP_001,2026-06-02 23:10:00,235,NORMAL,2.64,1.79,1.661,2.547,1.824,1.848,2.987,2.108,2.074,1.0,1.0,24.84,0,84.4,NORMAL,1.918,0.969,0.0,0.0,
SYN_SHIP_001,2026-06-02 23:20:00,236,NORMAL,2.626,1.838,1.76,2.731,1.803,1.667,2.8,2.154,2.074,1.0,1.0,24.83,0,77.5,NORMAL,1.904,0.981,0.0,0.0,
SYN_SHIP_001,2026-06-02 23:30:00,237,NORMAL,2.813,1.796,1.602,2.734,1.85,1.749,2.792,2.104,1.817,1.0,1.0,24.57,0,73.6,NORMAL,1.901,0.968,0.0,0.0,
SYN_SHIP_001,2026-06-02 23:40:00,238,NORMAL,2.674,1.813,1.623,2.726,1.806,1.717,2.884,2.159,2.116,1.0,1.0,24.86,0,71.5,NORMAL,1.919,0.938,0.0,0.0,
SYN_SHIP_001,2026-06-02 23:50:00,239,NORMAL,2.799,1.905,1.637,2.791,1.875,1.761,2.981,2.055,1.982,1.0,1.0,24.63,0,79.4,NORMAL,1.893,0.966,0.0,0.0,
SYN_SHIP_001,2026-06-03 00:00:00,240,NORMAL,2.606,1.858,1.649,2.771,1.803,1.773,2.938,1.978,1.901,1.0,1.0,24.54,0,79.9,NORMAL,1.875,0.994,0.0,0.0,
SYN_SHIP_001,2026-06-03 00:10:00,241,NORMAL,2.599,1.936,1.661,2.653,1.901,1.748,2.688,1.947,2.131,1.0,1.0,24.95,0,72.7,NORMAL,1.885,0.956,0.0,0.0,
SYN_SHIP_001,2026-06-03 00:20:00,242,NORMAL,2.654,1.81,1.725,2.561,1.926,1.749,2.845,2.23,1.957,1.0,1.0,24.79,0,76.7,NORMAL,1.892,0.926,0.0,0.0,
SYN_SHIP_001,2026-06-03 00:30:00,243,NORMAL,2.506,1.688,1.487,2.773,1.801,1.645,2.856,2.078,1.969,1.0,1.0,24.87,0,67.7,NORMAL,1.88,0.952,0.0,0.0,
SYN_SHIP_001,2026-06-03 00:40:00,244,NORMAL,2.589,1.773,1.61,2.625,1.905,1.701,2.968,2.091,1.937,1.0,1.0,24.49,0,76.0,NORMAL,1.887,0.996,0.0,0.0,
SYN_SHIP_001,2026-06-03 00:50:00,245,NORMAL,2.599,1.752,1.593,2.657,1.927,1.689,2.9,2.153,2.066,1.0,1.0,23.76,0,74.5,NORMAL,1.897,0.989,0.0,0.0,
SYN_SHIP_001,2026-06-03 01:00:00,246,NORMAL,2.512,1.873,1.656,2.52,2.003,1.705,2.874,2.17,1.914,1.0,1.0,23.14,0,75.3,NORMAL,1.914,0.922,0.0,0.0,
SYN_SHIP_001,2026-06-03 01:10:00,247,NORMAL,2.49,1.752,1.803,2.685,2.048,1.759,2.836,2.094,1.978,1.0,1.0,23.12,0,67.9,NORMAL,1.906,0.989,0.0,0.0,
SYN_SHIP_001,2026-06-03 01:20:00,248,NORMAL,2.479,1.739,1.584,2.72,1.873,1.824,2.896,2.175,2.007,1.0,1.0,23.5,0,84.6,NORMAL,1.885,0.953,0.0,0.0,
SYN_SHIP_001,2026-06-03 01:30:00,249,NORMAL,2.406,1.879,1.52,2.636,1.826,1.689,2.901,2.112,1.982,1.0,1.0,24.24,0,74.6,NORMAL,1.863,0.949,0.0,0.0,
SYN_SHIP_001,2026-06-03 01:40:00,250,NORMAL,2.485,1.728,1.495,2.693,1.769,1.526,2.845,2.151,1.955,1.0,1.0,23.54,0,69.4,NORMAL,1.836,0.928,0.0,0.0,
